PHY_ExG_Response.csv
Serial number : 240315(HUS VM)
From : 2017/04/05 00:00
To   : 2017/04/06 00:00
sampling rate : 1

"No.","time","E1-1","E1-2","E1-3","E1-4","E1-5","E1-6","E1-7","E1-8","E1-9","E1-10","E1-11","E1-12","E1-13","E1-14","E1-15","E1-16","E1-17","E1-18"
"1035","2017/04/05 17:15",1,2,1,2,2,3,8,3,3,1,3,4,1,2,-3,2,2,-3
"1036","2017/04/05 17:16",2,1,2,2,2,1,1,1,1,1,4,2,1,2,1,1,2,1
"1037","2017/04/05 17:17",2,3,3,2,3,3,1,2,2,2,1,2,2,4,1,1,2,1
"1038","2017/04/05 17:18",4,2,5,4,6,4,4,3,1,4,3,3,3,3,2,4,3,2
"1039","2017/04/05 17:19",2,6,4,3,2,1,2,1,1,3,4,2,2,3,4,1,2,2
"1040","2017/04/05 17:20",3,1,1,4,2,4,1,1,1,1,1,2,2,3,1,2,-3,1
"1041","2017/04/05 17:21",-3,1,1,1,1,2,1,1,1,1,1,2,1,1,-3,-3,1,2
"1042","2017/04/05 17:22",2,1,1,1,1,1,-3,2,1,-3,-3,1,2,2,-3,2,2,3
"1043","2017/04/05 17:23",1,2,1,1,1,1,-3,1,1,1,1,2,1,1,-3,1,1,2
"1044","2017/04/05 17:24",4,1,4,2,1,-3,-3,1,1,1,1,1,2,-3,-3,1,1,1
"1045","2017/04/05 17:25",-3,1,3,4,2,2,1,1,2,1,2,2,3,3,-3,3,3,4
"1046","2017/04/05 17:26",4,2,4,1,6,6,4,5,4,4,6,6,3,2,2,3,2,3
"1047","2017/04/05 17:27",3,4,4,3,1,4,1,1,4,6,4,6,2,-3,3,2,2,2
"1048","2017/04/05 17:28",4,5,4,6,5,4,4,4,2,4,4,6,2,2,2,2,2,3
"1049","2017/04/05 17:29",4,3,5,6,6,4,3,3,4,5,4,6,3,2,3,2,2,2
"1050","2017/04/05 17:30",4,4,4,6,7,6,3,5,4,4,4,6,3,2,3,3,3,3
"1051","2017/04/05 17:31",3,4,6,6,6,6,4,5,4,4,6,6,2,2,2,2,4,2
"1052","2017/04/05 17:32",4,3,6,6,4,4,4,2,4,4,6,6,3,2,2,3,2,2
"1053","2017/04/05 17:33",4,7,5,4,3,3,2,4,3,1,4,6,2,3,2,2,2,2
"1054","2017/04/05 17:34",4,2,3,4,6,8,2,3,3,2,3,3,-3,3,-3,4,2,2
"1055","2017/04/05 17:35",-3,1,3,4,2,-3,2,4,2,-3,3,2,4,1,1,-3,2,9
"1056","2017/04/05 17:36",2,1,1,3,1,1,1,1,2,1,1,1,1,1,-3,2,1,3
"1057","2017/04/05 17:37",1,1,1,4,3,-3,1,-3,1,3,1,3,6,1,2,2,-3,3
"1058","2017/04/05 17:38",2,1,1,2,1,1,-3,3,1,-3,2,2,1,2,-3,1,-3,-3
"1059","2017/04/05 17:39",-3,1,1,1,1,-3,-3,1,1,1,6,1,2,2,3,-3,-3,-3
"1060","2017/04/05 17:40",-3,1,2,1,3,1,1,1,1,3,1,1,1,2,-3,1,1,3
"1061","2017/04/05 17:41",-3,1,1,1,3,2,3,-3,1,2,-3,2,-3,1,-3,2,-3,1
"1062","2017/04/05 17:42",1,1,-3,-3,-3,1,1,-3,1,-3,-3,3,2,1,-3,-3,-3,1
"1063","2017/04/05 17:43",-3,1,1,3,2,1,3,1,1,-3,-3,1,3,-3,-3,1,-3,-3
"1064","2017/04/05 17:44",-3,1,1,4,-3,-3,-3,3,1,-3,-3,1,1,-3,-3,1,-3,1
"1065","2017/04/05 17:45",1,1,1,1,3,-3,-3,-3,2,-3,-3,1,1,3,-3,-3,-3,2
"1066","2017/04/05 17:46",-3,3,1,3,2,-3,1,1,2,3,5,1,4,2,4,1,1,2
"1067","2017/04/05 17:47",1,1,1,-3,3,2,1,-3,1,1,-3,1,1,3,-3,2,2,1
"1068","2017/04/05 17:48",-3,1,1,-3,3,1,3,1,1,-3,-3,1,1,1,-3,1,-3,1
"1069","2017/04/05 17:49",6,3,-3,1,2,2,1,1,1,-3,-3,-3,2,2,1,1,2,2
"1070","2017/04/05 17:50",-3,1,2,2,1,1,1,1,1,1,1,2,1,2,-3,1,2,2
"1071","2017/04/05 17:51",1,1,1,1,2,1,1,1,1,3,2,2,1,2,1,1,1,1
"1072","2017/04/05 17:52",6,4,4,3,4,6,4,3,4,5,5,6,3,3,2,2,3,3
"1073","2017/04/05 17:53",7,4,6,7,5,8,5,3,6,8,6,7,4,4,3,4,3,4
"1074","2017/04/05 17:54",2,3,7,2,4,1,2,4,3,3,3,5,3,2,-3,1,2,2
"1075","2017/04/05 17:55",2,2,3,5,4,1,1,3,4,2,3,4,2,2,1,1,1,2
"1076","2017/04/05 17:56",2,2,2,3,2,6,1,2,3,2,3,3,2,2,1,2,1,2
"1077","2017/04/05 17:57",3,2,2,3,4,2,3,2,1,3,3,3,2,1,2,1,1,2
"1078","2017/04/05 17:58",3,3,2,4,2,1,2,3,2,2,2,4,1,2,1,1,2,3
"1079","2017/04/05 17:59",4,3,3,2,3,3,3,3,1,2,7,2,3,2,1,2,2,2
"1080","2017/04/05 18:00",3,2,4,2,2,5,1,2,3,2,1,3,1,2,3,3,2,1
"1081","2017/04/05 18:01",4,4,4,2,3,3,3,3,2,1,4,2,2,2,2,2,1,3
"1082","2017/04/05 18:02",2,3,4,2,6,2,4,4,1,1,8,3,2,2,1,1,2,1
"1083","2017/04/05 18:03",1,3,2,4,1,4,1,2,2,2,1,3,2,1,3,1,2,2
"1084","2017/04/05 18:04",1,2,3,5,1,4,3,3,3,1,3,4,2,6,2,2,2,3
"1085","2017/04/05 18:05",6,4,7,10,8,9,4,7,6,7,7,8,4,4,4,4,3,6
"1086","2017/04/05 18:06",6,61,6,7,6,8,6,6,6,8,7,8,4,4,4,4,4,4
"1087","2017/04/05 18:07",6,4,6,8,6,6,4,6,6,7,5,6,3,3,6,4,4,4
"1088","2017/04/05 18:08",7,7,7,6,59,6,4,6,4,3,6,4,6,3,4,6,4,3
"1089","2017/04/05 18:09",1,4,4,6,8,6,4,6,7,4,6,8,3,4,3,6,5,4
"1090","2017/04/05 18:10",10,3,4,8,4,3,6,7,4,6,6,4,6,4,3,6,4,2
"1091","2017/04/05 18:11",6,6,4,5,6,5,5,6,4,5,6,6,1,4,4,3,4,3
"1092","2017/04/05 18:12",6,6,3,8,4,5,4,6,7,8,8,6,3,3,5,3,4,2
"1093","2017/04/05 18:13",2,8,6,8,6,6,6,4,8,4,8,7,8,8,2,4,4,4
"1094","2017/04/05 18:14",4,4,4,-3,8,8,6,6,5,4,9,1,4,4,4,4,4,4
"1095","2017/04/05 18:15",5,5,4,6,6,8,5,6,6,4,7,6,-3,4,4,4,3,6
"1096","2017/04/05 18:16",4,4,4,6,8,6,4,4,6,5,8,6,3,4,4,3,4,6
"1097","2017/04/05 18:17",9,4,6,8,-3,7,4,8,6,8,8,7,4,4,4,5,5,4
"1098","2017/04/05 18:18",3,8,7,6,9,4,5,7,3,8,7,7,4,7,5,4,4,4
"1099","2017/04/05 18:19",4,4,4,5,7,4,8,6,5,7,8,6,2,4,5,4,4,4
"1100","2017/04/05 18:20",5,3,4,7,6,8,4,6,4,7,8,6,5,4,6,3,6,6
"1101","2017/04/05 18:21",6,6,5,9,5,7,4,4,4,4,8,4,3,3,4,4,3,3
"1102","2017/04/05 18:22",4,3,6,6,7,7,4,6,2,7,8,5,4,6,4,6,6,6
"1103","2017/04/05 18:23",6,6,6,5,8,9,4,5,4,5,10,4,4,5,4,3,59,104
"1104","2017/04/05 18:24",5,8,3,9,4,6,7,7,7,4,8,4,3,4,5,3,3,2
"1105","2017/04/05 18:25",8,3,3,8,5,4,6,4,5,6,9,4,4,4,4,4,3,5
"1106","2017/04/05 18:26",6,6,4,8,7,6,6,6,4,6,8,6,3,2,6,3,3,4
"1107","2017/04/05 18:27",5,3,7,4,8,4,9,8,8,8,8,57,4,3,6,5,3,4
"1108","2017/04/05 18:28",5,4,6,6,4,5,9,6,6,4,4,6,4,4,3,3,3,6
"1109","2017/04/05 18:29",3,4,3,5,6,4,4,8,7,6,4,6,3,3,5,6,2,4
"1110","2017/04/05 18:30",8,8,6,8,6,6,6,8,5,7,6,6,4,6,4,6,4,5
"1111","2017/04/05 18:31",8,6,7,9,8,4,4,4,6,6,7,6,4,4,4,6,5,6
"1112","2017/04/05 18:32",6,5,7,8,6,5,10,4,4,7,7,10,3,4,4,4,4,6
"1113","2017/04/05 18:33",5,8,8,6,8,6,4,6,6,5,8,7,6,3,4,4,5,8
"1114","2017/04/05 18:34",4,6,4,8,6,6,7,4,4,2,5,6,4,4,6,4,4,1
"1115","2017/04/05 18:35",3,6,7,6,8,6,4,6,7,5,6,6,4,5,3,4,4,4
"1116","2017/04/05 18:36",6,7,4,3,6,7,3,4,5,8,5,6,4,4,4,4,3,2
"1117","2017/04/05 18:37",3,3,4,7,6,10,6,2,8,7,5,8,5,2,2,4,4,3
"1118","2017/04/05 18:38",4,3,5,4,6,7,5,4,6,4,7,6,4,2,6,4,3,4
"1119","2017/04/05 18:39",3,2,6,8,8,8,3,5,6,1,7,4,7,5,4,4,4,3
"1120","2017/04/05 18:40",4,6,5,4,9,5,4,7,9,6,5,4,2,4,3,4,5,3
"1121","2017/04/05 18:41",4,6,9,8,8,5,10,5,7,6,6,8,4,4,4,5,4,5
"1122","2017/04/05 18:42",4,4,6,6,9,8,6,5,8,4,8,10,6,4,4,4,4,4
"1123","2017/04/05 18:43",6,10,8,7,11,10,8,4,4,5,6,6,4,4,5,4,4,6
"1124","2017/04/05 18:44",4,4,5,5,4,6,6,8,6,8,6,8,5,4,5,6,4,6
"1125","2017/04/05 18:45",8,8,6,9,7,6,4,6,6,7,6,7,4,5,4,4,4,4
"1126","2017/04/05 18:46",4,4,4,6,7,7,4,6,6,7,6,8,5,5,4,6,5,5
"1127","2017/04/05 18:47",-3,7,6,6,8,6,7,4,8,5,8,6,6,4,4,3,6,6
"1128","2017/04/05 18:48",7,4,8,8,8,6,4,8,8,9,6,9,4,4,5,4,5,6
"1129","2017/04/05 18:49",6,8,6,6,6,7,6,5,5,6,8,9,4,4,4,3,3,6
"1130","2017/04/05 18:50",9,7,7,6,7,7,6,8,5,7,9,8,5,5,5,4,5,4
"1131","2017/04/05 18:51",4,5,6,5,7,6,6,5,6,6,8,7,4,6,6,4,5,4
"1132","2017/04/05 18:52",5,5,7,7,6,7,4,4,5,7,8,8,4,4,5,4,6,7
"1133","2017/04/05 18:53",8,8,8,6,7,7,8,7,6,8,7,7,5,4,4,4,6,6
"1134","2017/04/05 18:54",4,6,5,6,7,7,6,6,6,6,7,7,4,5,4,4,6,6
"1135","2017/04/05 18:55",5,5,5,7,8,6,6,7,8,6,8,6,4,4,6,4,6,6
"1136","2017/04/05 18:56",6,4,5,9,6,6,4,4,4,6,6,8,6,4,4,4,6,6
"1137","2017/04/05 18:57",6,4,5,6,7,6,5,6,7,9,6,8,6,5,6,4,5,6
"1138","2017/04/05 18:58",6,6,7,6,6,7,4,7,5,6,4,10,4,4,4,4,4,5
"1139","2017/04/05 18:59",7,5,7,8,7,8,4,8,9,6,6,6,5,6,5,4,6,6
"1140","2017/04/05 19:00",6,8,6,8,7,9,4,4,6,6,8,6,4,4,4,5,5,5
"1141","2017/04/05 19:01",5,8,7,7,3,7,4,6,4,6,8,7,4,4,5,3,5,5
"1142","2017/04/05 19:02",3,8,8,10,7,6,3,5,4,7,8,6,4,4,4,4,3,4
"1143","2017/04/05 19:03",4,4,9,6,7,5,4,6,4,2,6,6,4,6,4,4,5,1
"1144","2017/04/05 19:04",4,4,4,8,6,8,8,5,5,4,6,4,4,4,2,4,4,6
"1145","2017/04/05 19:05",4,5,6,8,4,6,5,6,6,4,6,6,5,4,4,4,2,6
"1146","2017/04/05 19:06",5,4,6,7,7,8,4,4,5,4,5,7,5,6,4,4,4,6
"1147","2017/04/05 19:07",5,9,9,8,7,8,6,5,4,6,5,6,4,5,6,4,4,5
"1148","2017/04/05 19:08",4,5,6,7,4,9,5,4,6,9,8,7,4,3,4,4,4,6
"1149","2017/04/05 19:09",4,6,8,6,4,8,8,6,4,4,9,6,5,4,-3,4,6,5
"1150","2017/04/05 19:10",6,5,6,7,5,8,8,4,6,4,8,7,4,4,5,5,4,6
"1151","2017/04/05 19:11",5,6,6,7,7,9,6,4,4,7,4,9,3,2,3,4,4,5
"1152","2017/04/05 19:12",4,4,6,6,6,7,6,5,4,7,5,6,4,4,7,5,4,4
"1153","2017/04/05 19:13",4,5,5,8,4,6,5,4,6,4,4,6,4,5,4,3,4,6
"1154","2017/04/05 19:14",6,6,6,7,8,7,7,4,6,5,7,7,4,5,6,4,5,5
"1155","2017/04/05 19:15",6,4,3,5,6,3,3,4,7,6,5,8,6,3,3,4,3,8
"1156","2017/04/05 19:16",4,3,6,8,4,9,4,4,4,6,4,7,3,4,4,4,3,4
"1157","2017/04/05 19:17",7,9,6,8,7,6,4,5,4,5,5,5,4,4,4,4,2,4
"1158","2017/04/05 19:18",4,3,8,4,5,7,4,4,4,5,5,7,5,4,4,4,3,3
"1159","2017/04/05 19:19",4,4,6,6,4,8,2,4,8,8,4,8,6,3,3,4,3,3
"1160","2017/04/05 19:20",4,2,6,9,4,7,4,4,4,4,9,6,4,4,4,4,4,4
"1161","2017/04/05 19:21",7,4,4,9,4,6,3,4,5,4,6,7,4,2,5,4,6,4
"1162","2017/04/05 19:22",8,4,6,6,5,6,4,3,6,4,6,8,4,2,5,5,3,3
"1163","2017/04/05 19:23",4,4,4,6,4,6,2,4,6,7,4,8,3,3,4,-3,4,2
"1164","2017/04/05 19:24",6,3,6,7,9,8,7,4,4,6,4,5,4,5,6,4,4,4
"1165","2017/04/05 19:25",4,4,4,7,6,6,6,4,4,5,5,7,5,5,4,4,4,4
"1166","2017/04/05 19:26",4,6,6,6,7,7,4,6,4,6,5,7,3,3,4,2,3,2
"1167","2017/04/05 19:27",9,7,6,7,6,8,6,4,4,10,6,6,3,4,2,3,5,4
"1168","2017/04/05 19:28",6,5,6,6,4,7,5,6,6,6,7,4,4,5,6,4,5,4
"1169","2017/04/05 19:29",6,6,5,6,4,6,4,6,4,8,4,6,6,6,4,5,4,6
"1170","2017/04/05 19:30",4,8,6,9,4,6,4,5,7,3,5,4,3,3,4,2,2,4
"1171","2017/04/05 19:31",7,8,7,7,9,6,4,6,6,6,4,6,6,5,3,3,6,3
"1172","2017/04/05 19:32",6,4,6,7,4,6,2,2,6,4,4,8,3,3,3,2,3,3
"1173","2017/04/05 19:33",4,4,4,8,5,8,4,8,4,7,7,7,6,4,3,5,3,3
"1174","2017/04/05 19:34",5,3,6,8,4,4,4,6,4,8,4,8,4,4,4,4,4,3
"1175","2017/04/05 19:35",4,4,8,7,4,4,8,4,6,7,6,6,4,4,4,3,3,6
"1176","2017/04/05 19:36",4,4,6,8,5,6,8,7,4,7,5,6,4,3,3,4,2,3
"1177","2017/04/05 19:37",7,9,7,9,7,8,4,7,8,8,7,4,3,4,6,4,3,5
"1178","2017/04/05 19:38",5,5,8,8,8,9,6,7,3,5,4,6,4,4,5,6,4,4
"1179","2017/04/05 19:39",6,7,4,7,7,8,6,6,6,5,5,6,4,6,4,6,4,3
"1180","2017/04/05 19:40",5,6,6,9,6,6,4,6,4,9,7,9,4,3,4,4,4,4
"1181","2017/04/05 19:41",4,4,9,6,10,8,7,4,8,6,9,8,4,3,4,4,5,4
"1182","2017/04/05 19:42",4,4,6,5,6,4,6,8,6,6,6,6,6,5,4,4,4,4
"1183","2017/04/05 19:43",3,6,7,4,7,8,3,6,5,4,7,4,5,4,3,4,4,4
"1184","2017/04/05 19:44",6,3,6,5,6,6,4,7,6,4,6,9,5,3,3,3,3,5
"1185","2017/04/05 19:45",7,5,6,5,8,6,6,3,4,6,8,6,4,4,4,3,4,6
"1186","2017/04/05 19:46",5,4,8,8,6,6,4,4,4,6,6,6,5,4,3,3,4,4
"1187","2017/04/05 19:47",8,8,7,7,7,6,6,6,6,6,6,7,5,4,4,5,4,6
"1188","2017/04/05 19:48",8,6,6,6,6,6,7,5,5,6,7,5,4,4,4,4,5,5
"1189","2017/04/05 19:49",5,6,6,8,8,6,6,6,6,7,6,8,5,5,5,5,6,6
"1190","2017/04/05 19:50",8,6,7,6,7,9,4,6,5,6,7,6,4,4,4,4,4,4
"1191","2017/04/05 19:51",9,2,4,8,8,6,4,7,5,7,7,7,4,3,4,4,5,4
"1192","2017/04/05 19:52",6,5,7,7,8,7,8,7,4,7,9,9,5,6,6,6,6,5
"1193","2017/04/05 19:53",6,10,8,9,9,9,4,7,4,4,8,8,4,6,4,4,5,4
"1194","2017/04/05 19:54",4,6,6,7,7,7,8,6,8,8,9,7,6,3,4,5,6,6
"1195","2017/04/05 19:55",7,8,6,10,8,8,6,6,5,6,7,7,5,4,7,4,6,7
"1196","2017/04/05 19:56",5,4,5,7,6,6,6,8,8,8,8,7,4,4,4,5,6,6
"1197","2017/04/05 19:57",6,7,7,8,7,6,4,3,4,4,4,3,4,5,3,3,3,4
"1198","2017/04/05 19:58",6,7,9,7,8,8,6,4,5,4,6,6,5,7,4,4,3,3
"1199","2017/04/05 19:59",8,4,5,8,9,3,7,4,6,8,5,5,3,3,4,3,5,4
"1200","2017/04/05 20:00",4,6,8,7,9,6,6,8,7,6,7,6,6,4,4,4,4,6
"1201","2017/04/05 20:01",8,4,7,6,9,6,4,4,5,8,4,7,4,4,4,4,4,5
"1202","2017/04/05 20:02",5,8,10,5,7,6,7,7,8,7,8,7,4,4,4,4,3,5
"1203","2017/04/05 20:03",8,5,11,9,8,5,5,5,8,4,8,7,6,6,4,3,3,6
"1204","2017/04/05 20:04",5,4,5,8,8,6,6,3,7,5,7,9,4,6,4,3,4,6
"1205","2017/04/05 20:05",11,4,5,7,6,7,3,7,6,6,6,6,4,4,3,4,4,6
"1206","2017/04/05 20:06",6,6,9,8,6,4,3,5,5,4,3,4,5,3,4,4,4,4
"1207","2017/04/05 20:07",6,5,6,6,8,4,8,6,6,6,8,5,2,2,3,3,8,3
"1208","2017/04/05 20:08",2,4,4,5,6,4,4,4,6,3,4,3,3,4,2,3,3,3
"1209","2017/04/05 20:09",8,4,6,6,6,4,3,3,6,6,5,6,3,3,3,3,3,2
"1210","2017/04/05 20:10",6,7,5,9,5,5,4,4,5,6,4,4,4,4,3,3,4,2
"1211","2017/04/05 20:11",7,8,6,6,8,3,6,4,5,4,5,6,4,4,5,3,2,6
"1212","2017/04/05 20:12",7,5,6,4,6,8,6,6,6,3,6,6,4,4,3,3,4,4
"1213","2017/04/05 20:13",6,4,6,6,4,4,6,4,4,8,7,4,5,4,5,3,3,2
"1214","2017/04/05 20:14",4,6,6,7,6,6,4,3,6,7,4,7,4,2,4,3,3,3
"1215","2017/04/05 20:15",5,6,6,7,4,4,4,4,4,4,3,3,3,3,4,3,3,3
"1216","2017/04/05 20:16",3,4,6,6,4,4,6,7,4,6,5,3,3,2,3,3,3,2
"1217","2017/04/05 20:17",4,3,6,8,2,4,6,4,4,4,5,4,4,4,3,5,3,3
"1218","2017/04/05 20:18",5,3,8,4,6,4,4,5,4,6,8,3,2,4,3,3,3,4
"1219","2017/04/05 20:19",8,4,6,4,9,4,4,3,4,6,5,4,4,3,4,2,3,3
"1220","2017/04/05 20:20",5,6,6,8,6,4,4,5,4,8,5,4,4,4,3,2,3,2
"1221","2017/04/05 20:21",5,7,6,7,5,8,5,4,5,5,4,3,4,4,2,4,3,2
"1222","2017/04/05 20:22",3,4,7,6,8,8,4,4,8,6,5,6,4,3,4,4,3,3
"1223","2017/04/05 20:23",9,5,5,7,6,6,4,4,6,6,7,5,3,4,3,5,2,2
"1224","2017/04/05 20:24",4,4,6,7,7,6,4,3,4,7,4,5,4,4,4,2,6,2
"1225","2017/04/05 20:25",4,4,4,5,7,3,5,6,5,5,6,7,6,3,4,6,4,2
"1226","2017/04/05 20:26",6,6,6,7,6,6,6,3,6,4,4,3,3,3,3,3,6,3
"1227","2017/04/05 20:27",4,6,9,7,6,8,4,4,2,5,5,4,4,3,3,3,2,3
"1228","2017/04/05 20:28",3,6,5,6,8,7,6,4,7,3,7,3,3,4,4,3,3,6
"1229","2017/04/05 20:29",4,4,6,6,9,6,5,4,4,3,4,7,3,4,6,4,6,2
"1230","2017/04/05 20:30",5,4,6,6,6,8,4,3,6,4,4,3,4,3,2,2,4,3
"1231","2017/04/05 20:31",3,4,5,7,4,4,7,4,4,7,6,4,3,4,4,3,4,3
"1232","2017/04/05 20:32",4,5,7,8,7,6,4,4,4,7,7,9,3,3,3,4,3,4
"1233","2017/04/05 20:33",4,7,4,6,4,7,4,4,3,6,5,5,6,2,3,4,3,2
"1234","2017/04/05 20:34",3,5,5,6,8,9,4,6,6,6,5,4,6,4,4,3,4,3
"1235","2017/04/05 20:35",2,4,6,6,6,7,4,4,6,8,6,7,7,4,3,3,3,3
"1236","2017/04/05 20:36",3,5,4,8,5,6,6,3,3,3,4,6,3,3,4,3,5,4
"1237","2017/04/05 20:37",3,6,4,7,9,7,4,4,6,6,4,7,4,4,4,3,4,5
"1238","2017/04/05 20:38",3,5,6,4,8,7,6,4,4,4,4,6,4,4,3,3,4,6
"1239","2017/04/05 20:39",3,4,4,8,8,9,5,6,3,5,4,6,4,3,3,4,6,3
"1240","2017/04/05 20:40",6,10,6,7,8,6,4,8,5,7,6,8,4,3,4,6,4,4
"1241","2017/04/05 20:41",5,4,7,6,7,8,5,7,6,7,8,9,4,4,4,5,4,4
"1242","2017/04/05 20:42",6,4,6,8,6,8,6,6,6,8,10,5,4,4,6,4,6,6
"1243","2017/04/05 20:43",6,6,7,6,9,8,6,6,6,6,7,8,4,4,5,5,4,6
"1244","2017/04/05 20:44",6,6,8,8,7,7,6,5,7,5,7,8,8,6,4,5,5,6
"1245","2017/04/05 20:45",5,4,4,6,8,6,5,6,7,5,6,9,6,5,4,5,4,4
"1246","2017/04/05 20:46",4,6,6,6,7,7,6,5,6,6,6,8,5,4,4,4,5,6
"1247","2017/04/05 20:47",6,6,7,8,6,6,8,6,5,7,8,10,5,4,4,6,5,6
"1248","2017/04/05 20:48",6,6,7,9,10,7,5,6,6,9,6,9,6,7,6,5,6,7
"1249","2017/04/05 20:49",5,4,6,7,8,8,7,6,8,8,8,9,4,8,4,5,4,6
"1250","2017/04/05 20:50",6,8,6,8,8,7,8,4,7,6,7,8,4,5,4,6,4,5
"1251","2017/04/05 20:51",6,5,6,6,8,7,4,7,7,8,5,9,5,5,4,4,4,6
"1252","2017/04/05 20:52",6,6,4,6,8,9,4,6,6,7,7,7,5,4,5,5,6,6
"1253","2017/04/05 20:53",7,7,8,7,8,8,6,5,6,7,6,8,4,4,6,5,6,5
"1254","2017/04/05 20:54",4,4,6,6,9,8,7,4,6,6,8,8,6,4,5,5,4,6
"1255","2017/04/05 20:55",5,6,6,4,8,9,7,5,8,9,8,8,5,4,4,5,4,4
"1256","2017/04/05 20:56",6,5,6,6,7,7,6,6,7,7,8,8,5,4,6,4,6,6
"1257","2017/04/05 20:57",5,5,7,7,9,7,6,9,7,7,7,7,5,5,6,6,-3,4
"1258","2017/04/05 20:58",6,4,7,6,8,7,6,7,6,8,8,7,5,5,4,4,4,8
"1259","2017/04/05 20:59",8,7,8,7,10,4,6,4,4,8,8,7,5,4,6,4,6,7
"1260","2017/04/05 21:00",7,6,7,8,8,8,6,6,7,8,8,9,5,5,5,4,6,6
"1261","2017/04/05 21:01",9,5,6,7,8,7,5,7,6,7,7,6,5,4,6,5,5,6
"1262","2017/04/05 21:02",7,7,6,7,8,8,4,6,6,6,8,8,5,4,4,4,4,4
"1263","2017/04/05 21:03",5,6,6,8,7,8,4,4,8,8,6,6,3,5,4,4,4,6
"1264","2017/04/05 21:04",4,8,6,7,7,9,4,5,5,8,6,6,4,4,5,4,4,4
"1265","2017/04/05 21:05",8,6,4,6,8,7,6,4,4,4,9,6,4,4,4,4,4,4
"1266","2017/04/05 21:06",4,5,6,4,7,9,4,5,5,8,5,8,8,4,4,3,4,3
"1267","2017/04/05 21:07",5,6,9,7,8,8,7,5,4,7,7,8,5,4,4,4,6,4
"1268","2017/04/05 21:08",9,4,4,9,5,9,4,6,4,6,8,7,6,5,4,8,6,4
"1269","2017/04/05 21:09",10,4,6,7,7,7,8,7,6,7,5,6,6,4,5,6,4,5
"1270","2017/04/05 21:10",6,5,6,8,8,8,4,4,5,6,6,9,5,5,4,5,8,5
"1271","2017/04/05 21:11",4,5,6,6,9,9,4,4,6,4,6,6,6,4,4,4,6,5
"1272","2017/04/05 21:12",6,6,8,7,8,7,8,6,6,4,7,9,4,6,5,3,6,6
"1273","2017/04/05 21:13",3,6,7,7,5,8,9,6,6,7,8,8,5,5,5,4,6,6
"1274","2017/04/05 21:14",7,6,8,6,8,8,4,5,4,6,6,8,5,4,5,6,4,6
"1275","2017/04/05 21:15",8,8,7,9,6,6,6,5,8,6,4,7,5,5,4,-3,4,6
"1276","2017/04/05 21:16",8,6,8,6,5,8,8,9,6,8,8,8,4,5,5,6,6,6
"1277","2017/04/05 21:17",8,4,7,5,6,6,4,6,6,6,5,9,5,4,7,5,6,5
"1278","2017/04/05 21:18",4,7,7,3,6,8,4,5,5,6,7,6,6,4,5,4,7,6
"1279","2017/04/05 21:19",8,5,8,8,7,8,5,4,4,6,6,9,5,4,5,6,-3,6
"1280","2017/04/05 21:20",3,4,7,7,7,9,4,6,8,6,6,7,4,4,4,4,4,7
"1281","2017/04/05 21:21",4,4,7,6,6,6,7,6,7,4,8,9,5,4,3,1,5,4
"1282","2017/04/05 21:22",8,6,6,5,8,5,5,6,3,4,6,7,5,4,4,5,6,6
"1283","2017/04/05 21:23",6,8,6,8,7,6,5,6,7,4,8,8,6,6,5,6,6,7
"1284","2017/04/05 21:24",4,6,6,7,9,7,6,5,5,6,7,9,4,6,5,5,6,6
"1285","2017/04/05 21:25",6,7,6,6,6,10,5,4,4,7,7,8,4,5,4,6,4,4
"1286","2017/04/05 21:26",5,6,7,6,7,9,5,5,6,6,6,8,2,4,4,4,5,6
"1287","2017/04/05 21:27",7,4,9,6,8,8,6,6,6,8,6,6,6,4,4,4,5,4
"1288","2017/04/05 21:28",6,6,8,8,7,8,4,6,6,7,6,6,5,5,5,7,6,7
"1289","2017/04/05 21:29",6,5,5,7,7,6,5,5,7,6,8,7,4,4,4,4,4,6
"1290","2017/04/05 21:30",4,9,8,6,5,8,8,5,5,4,5,9,4,4,4,4,4,4
"1291","2017/04/05 21:31",4,4,8,6,8,8,4,5,6,8,7,6,4,4,4,4,5,5
"1292","2017/04/05 21:32",8,4,6,6,8,9,6,4,8,8,8,8,6,4,5,6,6,4
"1293","2017/04/05 21:33",6,7,6,6,6,7,8,7,6,8,6,8,6,4,3,6,7,6
"1294","2017/04/05 21:34",4,5,7,7,7,9,4,5,9,8,7,6,5,6,4,4,8,6
"1295","2017/04/05 21:35",3,7,6,7,6,7,4,6,7,6,10,6,5,6,4,6,5,6
"1296","2017/04/05 21:36",4,6,6,7,6,8,6,7,9,7,8,6,6,6,7,4,5,8
"1297","2017/04/05 21:37",6,4,9,9,9,9,6,6,6,4,9,7,4,7,5,4,5,6
"1298","2017/04/05 21:38",6,5,8,5,6,9,4,6,4,7,6,8,5,4,4,4,6,6
"1299","2017/04/05 21:39",6,4,7,9,8,7,4,5,5,6,6,8,5,4,6,4,4,6
"1300","2017/04/05 21:40",4,6,6,7,5,7,6,6,8,6,6,6,6,4,6,4,6,5
"1301","2017/04/05 21:41",10,7,6,4,6,4,6,6,6,6,4,3,4,4,4,6,6,5
"1302","2017/04/05 21:42",7,7,5,9,8,2,5,9,7,9,8,8,6,5,4,6,4,6
"1303","2017/04/05 21:43",6,8,6,6,7,8,5,4,5,6,9,6,4,5,4,4,6,6
